SMILES,Drug_Name,IsDILI
O[C@]1(CCC2C3C(CC[C@@]12C)[C@@]1(C(CC3)Cc2[nH]ncc2C1)C)C,Stanozolol,1.0
O[C@]1(CC[C@H]2[C@H]3[C@@H]([C@@H]4C(CC3)=CCCC4)C(C[C@]12CC)=C)C#C,Desogestrel,1.0
O\1C2C(C/C/1=C/CCCC(O)=O)C(\C=C\C(O)CCCCC)C(O)C2,Epoprostenol sodium,0.0
O\1C2N(C(C(O)=O)/C/1=C/CO)C(=O)C2,Clavulanic acid,1.0
Oc1c(CO)c(cnc1C)CO,Vitamin B6,0.0
Oc1c([N+](=O)[O-])cc(cc1O)C(=O)c1ccc(cc1)C,Tolcapone,1.0
Oc1c([N+](=O)[O-])cc(cc1O)\C=C(\C(=O)N(CC)CC)/C#N,Entacapone,1.0
Oc1c(cccc1C(C)C)C(C)C,Propofol,0.0
Oc1c-2c(CC3N(CCc4c3c-2ccc4)C)ccc1O,Apomorphine,0.0
Oc1c2c(C(=O)c3c(C2=O)c(NCCNCCO)ccc3NCCNCCO)c(O)cc1,Mitoxantrone,1.0
Oc1c2ncccc2ccc1,Oxyquinoline Sulfate,1.0
Oc1cc(N(CC=2NCCN=2)c2ccc(cc2)C)ccc1,Phentolamine,0.0
Oc1cc(N)ccc1C(O)=O,Para-Aminosalicylic acid,1.0
Oc1cc(cc(O)c1)C(O)CNC(C)(C)C,Terbutaline,0.0
Oc1cc(cc(O)c1)C(O)CNC(C)C,Metaproterenol,0.0
Oc1cc(cc(O)c1)C(O)CNC(Cc1ccc(O)cc1)C,Fenoterol HBr,1.0
Oc1cc(ccc1)[C@@H](O)CNC,Phenylephrine,1.0
Oc1cc(ccc1O)C(O)CN,Norepinephrine,0.0
Oc1cc(ccc1O)C(O)CNC,Epinephrine,0.0
Oc1cc(ccc1O)C(O)CNC(C)C,Isoproterenol,0.0
Oc1cc(ccc1O)CC(C(Cc1cc(O)c(O)cc1)C)C,Nordihydroguaiaretic acid,0.0
Oc1cc(ccc1O)CC(N)C(O)=O,Levodopa,0.0
Oc1cc(ccc1O)CCN,Dopamine,0.0
Oc1cc(ccc1O)CCNC(CCc1ccc(O)cc1)C,Dobutamine ,0.0
Oc1cc(ccc1O)C[C@](N)(C(O)=O)C,Methyldopa,1.0
Oc1cc(ccc1O)C[C@](NN)(C(O)=O)C,Carbidopa,0.0
Oc1cc2CCC3C4CCC(=O)[C@]4(CCC3c2cc1)C,Estrone,1.0
Oc1cc2CCC3C4CC[C@@](O)(C#C)[C@]4(CCC3c2cc1)C,Ethinyl estradiol,1.0
Oc1cc2[C@@]34CCCC[C@@]3(O)[C@H](N(CC4)CC3CCC3)Cc2cc1,Butorphanol,0.0
Oc1cc2c(CC3N(CC[C@]2(C)C3C)C\C=C(\C)/C)cc1,Pentazocine,0.0
Oc1cc2c(C[C@H]3CCCCC[C@@]2(C)[C@H]3N)cc1,Dezocine,0.0
Oc1ccc(N)cc1C(O)=O,Mesalazine,1.0
Oc1ccc(N=Nc2cc(C(O)=O)c(O)cc2)cc1C(O)=O,Olsalazine,1.0
Oc1ccc(NC(=O)C)cc1,Acetaminophen,1.0
Oc1ccc(cc1)C(O)C(NCCc1ccc(O)cc1)C,Ritodrine hydrochloride,1.0
Oc1ccc(cc1)C1(c2c(NC1=O)cccc2)c1ccc(O)cc1,Oxyphenisatin,1.0
Oc1ccc(cc1)C[C@](N)(C(O)=O)C,Metirosine,0.0
Oc1ccc(cc1C(=O)N)C(O)CNC(CCc1ccccc1)C,Labetalol,1.0
Oc1ccc(cc1C(CCN(C(C)C)C(C)C)c1ccccc1)C,Tolterodine,0.0
Oc1ccc(cc1CO)C(O)CNC(C)(C)C,Albuterol,0.0
Oc1ccc(cc1CO)C(O)CNCCCCCCOCCCCc1ccccc1,Salmeterol,0.0
Oc1ccc(nc1CO)C(O)CNC(C)(C)C,Pirbuterol ,0.0
Oc1ccccc1-c1nc(nn1-c1ccc(cc1)C(O)=O)-c1ccccc1O,Deferasirox,1.0
Oc1ccccc1C(OC)=O,Methyl Salicylic Acid,0.0
P(O)(O)(=O)C(O)=O,Foscarnet,0.0
P(O)(O)(=O)C(P(O)(O)=O)(O)CCCN,Alendronic acid,1.0
P(O)(O)(=O)C(P(O)(O)=O)(O)CCN(CCCCC)C,Ibandronic acid,0.0
P(O)(O)(=O)C(P(O)(O)=O)(O)Cc1cccnc1,Risedronic acid,1.0
P(O)(O)(=O)C(P(O)(O)=O)(O)Cn1ccnc1,Zoledronic acid,1.0
P(O)(O)(=O)COC(Cn1c2ncnc(N)c2nc1)C,Tenofovir,1.0
P(OC(OC(=O)CC)C(C)C)(=O)(CCCCc1ccccc1)CC(=O)N1CC(CC1C(O)=O)C1CCCCC1,Fosinopril,1.0
P(OCC1OC(n2c3nc(F)nc(N)c3nc2)C(O)C1O)(O)(O)=O,Fludarabine ,1.0
P(OCN1C(=O)C(NC1=O)(c1ccccc1)c1ccccc1)(O)(O)=O,Fosphenytoin,0.0
S(=O)(=O)(C)c1ccc(cc1)C=1COC(=O)C=1c1ccccc1,Rofecoxib,1.0
S(=O)(=O)(CCc1cc2c([nH]cc2CC2N(CCC2)C)cc1)c1ccccc1,Eletriptan,0.0
S(=O)(=O)(CCn1c(ncc1[N+](=O)[O-])C)CC,Tinidazole,0.0
S(=O)(=O)(C[C@](O)(C(=O)Nc1cc(C(F)(F)F)c(cc1)C#N)C)c1ccc(F)cc1,Bicalutamide,1.0
S(=O)(=O)(N(C)c1nc(-c2ccc(F)cc2)c(\C=C\C(O)CC(O)CC(O)=O)c(n1)C(C)C)C,Rosuvastatin,1.0
S(=O)(=O)(N(CC(C)C)CC(O)C(NC(OC1CCOC1)=O)Cc1ccccc1)c1ccc(N)cc1,Amprenavir,1.0
S(=O)(=O)(N(CC(C)C)CC(O)C(NC(OC1[C@H]2[C@@H](OC1)OCC2)=O)Cc1ccccc1)c1ccc(N)cc1,Darunavir,1.0
S(=O)(=O)(N(CC(C)C)CC(OP(O)(O)=O)C(NC(OC1CCOC1)=O)Cc1ccccc1)c1ccc(N)cc1,Fosamprenavir,1.0
S(=O)(=O)(N(CCC)CCC)c1ccc(cc1)C(O)=O,Probenecid,0.0
S(=O)(=O)(N)Cc1noc2c1cccc2,Zonisamide,1.0
S(=O)(=O)(N)c1cc(C(=O)NC[C@H]2N(CCC2)CC)c(OC)cc1,Sulpiride,1.0
S(=O)(=O)(N)c1cc(Nc2nc(N(C)c3cc4nn(C)c(c4cc3)C)ccn2)ccc1C,Pazopanib,1.0
S(=O)(=O)(N)c1cc(cc(NCCCC)c1Oc1ccccc1)C(O)=O,Bumetanide,0.0
S(=O)(=O)(N)c1cc(ccc1OC)CC(NCCOc1ccccc1OCC)C,Tamsulosin,0.0
S(=O)(=O)(N)c1cc2S(=O)(=O)NC(Nc2cc1C(F)(F)F)Cc1ccccc1,Bendroflumethiazide,1.0
S(=O)(=O)(N)c1ccc(-n2nc(cc2-c2ccc(cc2)C)C(F)(F)F)cc1,Celecoxib,1.0
S(=O)(=O)(N)c1ccc(N)cc1,Sulfanilamide,1.0
S(=O)(=O)(N)c1ccc(cc1)CN,Mafenide,0.0
S(=O)(=O)(N1CCCC1)Cc1cc2c([nH]cc2CCN(C)C)cc1,Almotriptan,0.0
S(=O)(=O)(N1CCN(CC1)C)c1cc(C=2NC(=O)c3n(nc(c3N=2)CCC)C)c(OCC)cc1,Sildenafil,1.0
S(=O)(=O)(N1CCN(CC1)CC)c1cc(C=2NC(=O)c3n(N=2)c(nc3C)CCC)c(OCC)cc1,Vardenafil,0.0
S(=O)(=O)(NC(=O)C)c1ccc(N)cc1,Sulfacetamide,0.0
S(=O)(=O)(NC(=O)NC(C)C)c1cnccc1Nc1cc(ccc1)C,Torasemide,0.0
S(=O)(=O)(NC(=O)NC1CCC(CC1)C)c1ccc(cc1)CCNC(=O)N1CC(C)=C(CC)C1=O,Glimepiride,1.0
S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(cc1)C(=O)C,Acetohexamide,1.0
S(=O)(=O)(NC(=O)NCCCC)c1ccc(cc1)C,Tolbutamide,1.0
S(=O)(=O)(NC(=O)NN1CC2C(CCC2)C1)c1ccc(cc1)C,Gliclazide,1.0
S(=O)(=O)(NC(=O)NN1CCCCCC1)c1ccc(cc1)C,Tolazamide,1.0
S(=O)(=O)(NC(=O)c1cc(OC)c(cc1)Cc1c2cc(NC(OC3CCCC3)=O)ccc2n(c1)C)c1ccccc1C,Zafirlukast,1.0
S(=O)(=O)(NC(=O)c1ccccc1)c1ccc(N)cc1,Sulfabenzamide,0.0
S(=O)(=O)(NC(Cc1ccc(OCCCCC2CCNCC2)cc1)C(O)=O)CCCC,Tirofiban,0.0
S(=O)(=O)(NC)CCc1cc2c([nH]cc2C2CCN(CC2)C)cc1,Naratriptan,1.0
S(=O)(=O)(NC)Cc1cc2c([nH]cc2CCN(C)C)cc1,Sumatriptan,0.0
S(=O)(=O)(Nc1cc(OC)c(Nc2c3c(nc4c2cccc4)cccc3)cc1)C,Amsacrine,1.0
S(=O)(=O)(Nc1cc(ccc1)C(CC)C=1C(O[C@@](CC=1O)(CCc1ccccc1)CCC)=O)c1ncc(cc1)C(F)(F)F,Tipranavir,1.0
S(=O)(=O)(Nc1cc2cc([nH]c2cc1)C(=O)N1CCN(CC1)c1ncccc1NC(C)C)C,Delavirdine,1.0
S(=O)(=O)(Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1)C,Nimesulide,1.0
S(=O)(=O)(Nc1ccc(cc1)C(O)CCCN(CCCCCCC)CC)C,Ibutilide ,0.0
S(=O)(=O)(Nc1ccc(cc1)C(O)CNC(C)C)C,Sotalol,0.0
S(=O)(=O)(Nc1ccc(cc1)CCN(CCOc1ccc(NS(=O)(=O)C)cc1)C)C,Dofetilide,0.0
S(=O)(=O)(Nc1n(ncc1)-c1ccccc1)c1ccc(N)cc1,Sulfaphenazole,1.0
S(=O)(=O)(Nc1nc(nc(OCCO)c1Oc1ccccc1OC)-c1ncccn1)c1ccc(cc1)C(C)(C)C,Bosentan,1.0
S(=O)(=O)(Nc1ncccc1)c1ccc(N=Nc2cc(C(O)=O)c(O)cc2)cc1,Sulfasalazine,1.0
S(=O)(=O)(Nc1ncccn1)c1ccc(N)cc1,Sulfadiazine,1.0
S(=O)(=O)(Nc1ncnc(OC)c1OC)c1ccc(N)cc1,Sulfadoxine,0.0
S(=O)(=O)(Nc1noc(c1)C)c1ccc(N)cc1,Sulfamethoxazole,1.0
S(=O)(=O)(Nc1onc(C)c1C)c1ccc(N)cc1,Sulfisoxazole,0.0
S(=O)(=O)(c1ccc(N)cc1)c1ccc(N)cc1,Dapsone,1.0
S(=O)(C)c1ccc(cc1)\C=C\1/c2c(cc(F)cc2)C(CC(O)=O)=C/1C,Sulindac,1.0
S(=O)(CCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1)c1ccccc1,Sulfinpyrazone,1.0
S(=O)(Cc1ncc(C)c(OC)c1C)c1[nH]c2c(n1)cc(OC)cc2,Omeprazole,1.0
S(=O)(Cc1nccc(OC)c1OC)c1[nH]c2cc(OC(F)F)ccc2n1,Pantoprazole,1.0
S(=O)(Cc1nccc(OCC(F)(F)F)c1C)c1[nH]c2c(n1)cccc2,Lansoprazole,1.0
S(=O)(Cc1nccc(OCCCOC)c1C)c1[nH]c2c(n1)cccc2,Rabeprazole,1.0
S(C(=O)C)C1C2C3CC[C@]4(OC(=O)CC4)[C@]3(CCC2[C@@]2(C(C1)=CC(=O)CC2)C)C,Spironolactone,1.0
S(C(=O)[C@]1(O)[C@]2(CC(O)[C@@]3(F)C(CC(F)C4=CC(=O)C=C[C@]34C)C2CC1C)C)CF,Fluticasone,0.0
S(C(C)C)c1ccc(cc1)C(O)C(CNCCCCCCC)C,Suloctidil,1.0
S(C(Sc1cc(C(C)(C)C)c(O)c(c1)C(C)(C)C)(C)C)c1cc(C(C)(C)C)c(O)c(c1)C(C)(C)C,Probucol,0.0
S(C)C1OC(C(NC(=O)C2N(CC(C2)CCC)C)C(O)C)C(O)C(O)C1O,Lincomycin,0.0
S(C=1C(C2N(C(=O)C2C(O)C)C=1C(O)=O)C)C1CC(NC1)C(=O)N(C)C,Meropenem,1.0
S(C=1C(C2N(C(=O)C2C(O)C)C=1C(O)=O)C)C1CC(NC1)C(=O)Nc1cc(ccc1)C(O)=O,Ertapenem,1.0
S(CC(NC(=O)c1cccc(O)c1C)C(O)CN1CC2C(CC1C(=O)NC(C)(C)C)CCCC2)c1ccccc1,Nelfinavir,1.0
S(CC=1COC2N(C=1C(O)=O)C(=O)[C@@]2(OC)NC(=O)C(C(O)=O)c1ccc(O)cc1)c1nnnn1C,Latamoxef (Moxalactam),0.0
S(CCC(N)C(O)=O)CC,L-Ethionine,1.0
S(CCC(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(N)CC(O)=O)Cc1ccc(OS(O)(=O)=O)cc1)CCSC)Cc1c2c([nH]c1)cccc2)C(=O)NC(CC(O)=O)C(=O)NC(Cc1ccccc1)C(=O)N)C,Sincalide,0.0
S(CCC)c1cc2nc([nH]c2cc1)NC(OC)=O,Albendazole,1.0
S(CCNC=N)C=1C[C@H]2N(C=1C(O)=O)C(=O)[C@H]2[C@H](O)C,Imipenem,1.0
S(Cc1[nH]cnc1C)CCN\C(=N\C)\NC#N,Cimetidine,1.0
S(Cc1oc(cc1)CN(C)C)CCN/C(/NCc1cc2OCOc2cc1)=C/[N+](=O)[O-],Niperotidine,1.0
S(Cc1oc(cc1)CN(C)C)CCN\C(\NC)=C\[N+](=O)[O-],Ranitidine,1.0
S(O)(=O)(=O)CCCNC(=O)C,Acamprosate,0.0
S(O)(=O)(=O)CCNC(=O)CCC(C)C1CCC2C3C(CCC12C)C1(C(CC3O)CC(O)CC1)C,TUDC (tauroursodeoxycholic acid),1.0
S(O)(=O)(=O)CCS,Mesna,0.0
S(O)(=O)(=O)CN(C)C=1C(=O)N(N(C)C=1C)c1ccccc1,Metamizole,1.0
S(O)(=O)(=O)N[C@@H]1[C@@H](OS(O)(=O)=O)[C@H](O[C@@H]2O[C@H](C(O)=O)[C@@H](O[C@H]3O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](O)[C@H]3NS(O)(=O)=O)[C@H](O)[C@H]2O)[C@H](O[C@@H]1O[C@H]1[C@H](O)[C@@H](OS(O)(=O)=O)[C@@H](O[C@H]1C(O)=O)O[C@H]1[C@H](O)[C@@H](NS(O)(=O)=O)[C@H](O[C@@H]1COS(O)(=O)=O)OC)COS(O)(=O)=O,Fondaparinux,0.0
S(OC1C(OS(O)(=O)=O)C(OC(OC2CC3(C(CCC45C3CCC(C4)C(=C)C5O)C(C2)C(O)=O)C)C1OC(=O)CC(C)C)CO)(O)(=O)=O,Atractyloside,1.0
S(OCCCCOS(=O)(=O)C)(=O)(=O)C,Busulfan,1.0
S(Oc1cc(ccc1O)C(O)C(O)C1NC(=O)C2N(CC(O)C2)C(=O)C(NC(=O)C(NC(=O)c2ccc(cc2)-c2noc(c2)-c2ccc(OCCCCC)cc2)CC(O)C(O)NC(=O)C2N(CC(C)C2O)C(=O)C(NC1=O)C(O)CC(=O)N)C(O)C)(O)(=O)=O,Micafungin,1.0
S(P(=S)(OC)OC)C(CC(OCC)=O)C(OCC)=O,Malathion,0.0
S(P(O)(O)=O)CCNCCCN,Amifostine,0.0
S(SC(=S)N(CC)CC)C(=S)N(CC)CC,Disulfiram,1.0
S(c1n(cnc1[N+](=O)[O-])C)c1ncnc2nc[nH]c12,Azathioprine,1.0
S1(=O)(=O)N(C)C(C(=O)Nc2ncccc2)=C(O)c2c1cccc2,Piroxicam,1.0
S1(=O)(=O)N(C)C(C(=O)Nc2noc(c2)C)=C(O)c2c1cccc2,Isoxicam,0.0
S1C(CN=C1C(N)C(CC)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(C(CC)C)C(=O)NC1CCCCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCCN)C(CC)C)Cc1ccccc1)Cc1[nH]cnc1)CC(O)=O)CC(=O)N,Bacitracin,0.0
S1C(Cc2ccc(OCC3(CCCCC3)C)cc2)C(=O)NC1=O,Ciglitizone,1.0
S1C(Cc2ccc(OCC3(Oc4c(CC3)c(C)c(O)c(C)c4C)C)cc2)C(=O)NC1=O,Troglitazone,1.0
S1C(Cc2ccc(OCCN(C)c3ncccc3)cc2)C(=O)NC1=O,Rosiglitazone,1.0
S1C(Cc2ccc(OCCc3ncc(cc3)CC)cc2)C(=O)NC1=O,Pioglitazone,1.0
S1C2N(C(=O)C2NC(=O)C(N)C=2CC=CCC=2)C(C(O)=O)=C(C1)C,Cephradine,0.0
S1C2N(C(=O)C2NC(=O)C(N)c2ccc(O)cc2)C(C(O)=O)=C(C1)C,Cefadroxil,1.0
S1C2N(C(=O)C2NC(=O)CSc2ccncc2)C(C(O)=O)=C(C1)COC(=O)C,Cefapirin ,0.0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(C(O)=O)c1ccccc1,Carbenicillin,0.0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(N)c1ccc(O)cc1,Amoxicillin,1.0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(N)c1ccccc1,Ampicillin,0.0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(NC(=O)N1CCN(CC)C(=O)C1=O)c1ccccc1,Piperacillin,1.0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(NC(=O)N1CCN(S(=O)(=O)C)C1=O)c1ccccc1,Mezlocillin Sodium,1.0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(NC(=O)N1CCNC1=O)c1ccccc1,Azlocillin,0.0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)COc1ccccc1,Penicillin V,0.0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)Cc1ccccc1,Benzylpenicillin,0.0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)c1c(OC)cccc1OC,Methicillin Sodium,1.0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)c1c(noc1C)-c1ccccc1,Oxacillin sodium,1.0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)c1c2c(ccc1OCC)cccc2,Nafcillin,0.0
S1CC(OC1CO)N1C=C(F)C(=NC1=O)N,Emtricitabine,0.0
S1CC(OC1CO)N1C=CC(=NC1=O)N,Lamivudine,1.0
S1CC2NC(=O)NC2C1CCCCC(O)=O,Biotin,1.0
S1CCC(c2cc(ccc12)C#Cc1ncc(cc1)C(OCC)=O)(C)C,Tazarotene,0.0
S1CCN2C[C@@H](N=C12)c1ccccc1,Levamisole,1.0
S1SCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)C1)Cc1ccc(O)cc1)C(CC)C)CCC(=O)N)CC(=O)N)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NCC(=O)N,Oxytocin,0.0
S1SCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)Cc2cc3c(cc2)cccc3)C1)Cc1ccc(O)cc1)Cc1c2c([nH]c1)cccc2)CCCCN)C(C)C)C(=O)NC(C(O)C)C(=O)N,Lanreotide,1.0
S1SCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)Cc2ccccc2)C1)Cc1ccccc1)Cc1c2c([nH]c1)cccc2)CCCCN)C(O)C)C(=O)NC(C(O)C)CO,Octreotide,1.0
S1SCCC(=O)NC(CCCCNC(N)=N)C(=O)NCC(=O)NC(CC(O)=O)C(=O)NC(Cc2c3c([nH]c2)cccc3)C(=O)N2C(CCC2)C(=O)NC(C1)C(=O)N,Eptifibatide,0.0
S1[C@H]2N(C(C(O)=O)=C(C1)COC(=O)N)C(=O)[C@H]2NC(=O)\C(=N\OC)\c1occc1,Cefuroxime,0.0
S1[C@H]2N(C(C(O)=O)=C(C1)CSc1nnnn1C)C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)c1ccc(O)cc1,Cefoperazone,0.0
S1[C@H]2N(C(C(O)=O)=C(C1)CSc1nnnn1C)C(=O)[C@H]2NC(=O)[C@H](O)c1ccccc1,Cefamandole,1.0
S1[C@H]2N(C(C(O)=O)=C(C1)CSc1nnnn1CS(O)(=O)=O)C(=O)[C@H]2NC(=O)[C@H](O)c1ccccc1,Cefonicid,0.0
S1[C@H]2N(C(C(O)=O)=C(C1)\C=C\C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccc(O)cc1,Cefprozil,0.0
S1[C@H]2[C@@H]3N([C@H](c4c2c(OC(=O)C)c(c2OCOc24)C)COC(=O)[C@@]2(NCCc4cc(O)c(OC)cc24)C1)[C@@H](O)[C@H]1N([C@@H]3c2c(cc(C)c(OC)c2O)C1)C,Trabectedin (Ecteinascidin 743),1.0
S1\C(=N/C(=O)C)\N(N=C1S(=O)(=O)N)C,Methazolamide,0.0
S1\C(\SC1C(=O)N[C@@]1(OC)C2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O)=C(/C(=O)N)\C(O)=O,Cefotetan,0.0
S1c2c(C(=O)c3c1cccc3)c(NCCN(CC)CC)ccc2CO,Hycanthone,1.0
S1c2c(N(c3c1cccc3)C(=O)CCN1CCOCC1)cc(NC(OCC)=O)cc2,Moricizine,0.0
S1c2c(N(c3c1cccc3)CC(N(C)C)C)cccc2,Promethazine,0.0
S1c2c(N(c3c1cccc3)CCC1N(CCCC1)C)cc(SC)cc2,Thioridazine,1.0
S1c2c(N(c3c1cccc3)CCCN(C)C)cccc2,Promazine,0.0
S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)C)cc(cc2)C(F)(F)F,Trifluoperazine,1.0
S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)CCO)cc(cc2)C(F)(F)F,Fluphenazine,0.0
S1c2c(Nc3c1cccc3)cccc2,Phenothiazine,1.0
S1c2c(cc(S(=O)(=O)N(C)C)cc2)\C(\c2c1cccc2)=C/CCN1CCN(CC1)C,Thiothixene,0.0
S1c2c(cc(cc2)C(F)(F)F)\C(\c2c1cccc2)=C/CCN1CCN(CC1)CCO,Flupenthixol,0.0
S1c2c(cccc2)C(=Nc2c1cccc2)N1CCN(CC1)CCOCCO,Quetiapine,1.0
S=C(N(CC(O)=O)C)c1c2c(ccc1)c(C(F)(F)F)c(OC)cc2,Tolrestat,1.0
S=C(N)c1cc(ncc1)CC,Ethionamide,1.0
S=C1N(C=CN1C)C(OCC)=O,Carbimazole,1.0
S=C1N=C(Nc2nc[nH]c12)N,Thioguanine,1.0
S=C1N=CNc2nc[nH]c12,Mercaptopurine,1.0
S=C1NC(=CC(=O)N1)CCC,Propylthiouracil,1.0
S=C1NC=CN1C,Thiamazole,1.0
S=C=Nc1c2c(ccc1)cccc2,ANIT (1-Naphthyl isothiocyanate),1.0
S=P(N1CC1)(N1CC1)N1CC1,Thiotepa,1.0
SC(C(N)C(O)=O)(C)C,Penicillamine,1.0
SC(C(S)C(O)=O)C(O)=O,2 3-Dimercaptosuccinic acid,1.0
SC(CO)CS,Dimercaprol,1.0
SCC(C(=O)N1CCCC1C(O)=O)C,Captopril,1.0
SCC(NC(=O)C)C(O)=O,Acetylcysteine ,0.0
SCCN,Cysteamine,0.0
[O-][n+]1c(N)cc(nc1N)N1CCCCC1,Minoxidil,0.0
[S+](CCCNC(=O)c1nc(sc1)-c1nc(sc1)CCNC(=O)[C@@H](NC(=O)[C@H]([C@H](O)[C@H](NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@@H](NC[C@H](N)C(=O)N)CC(=O)N)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@@H](OC([O-])=N)[C@H]1O)c1[nH]cnc1)C)C)[C@H](O)C)(C)C,Bleomycin,1.0
[nH]1cc(c2cc(ccc12)Cn1ncnc1)CCN(C)C,Rizatriptan,0.0
[nH]1cncc1C(C)c1cccc(C)c1C,Medetomidine,0.0
n12CCCCc1nnc2CCN1CCN(CC1)c1ccccc1C,Dapiprazole,0.0
n1c(N)c(N=Nc2ccccc2)ccc1N,Phenazopyridine,1.0
n1c(N)c2nc(-c3ccccc3)c(nc2nc1N)N,Triamterene,0.0
n1c(nc(nc1N(C)C)N(C)C)N(C)C,Altretamine,0.0
n1c/2c(CCc3c(cccc3)\C\2=C\2/CCN(CC/2)C)ccc1,Azatadine,1.0
n1c2N3C(c4c(Cc2ccc1)cccc4)CN(CC3)C,Mirtazapine,1.0
n1c2c(c3n(cnc3c1N)CC(C)C)cccc2,Imiquimod,0.0
n1cc(ccc1)C1N(CCC1)C,Nicotine,0.0
n1ccc(N\C(=N\C(C(C)(C)C)C)\NC#N)cc1,Pinacidil,0.0
n1ccccc1CCNC,Betahistine,1.0
n1ccccc1N(Cc1ccccc1)CCN(C)C,Tripelennamine,1.0
n1cccnc1NC(C)C,Isaxonine phosphate,1.0
n1cn(nc1)C(c1ccc(cc1)C#N)c1ccc(cc1)C#N,Letrozole,1.0
n1cn(nc1)Cc1cc(cc(c1)C(C#N)(C)C)C(C#N)(C)C,Anastrozole,1.0
n1ncc2c(cccc2)c1NN,Hydralazine,1.0
o1c(c(nc1CCC(O)=O)-c1ccccc1)-c1ccccc1,Oxaprozin,1.0
o1c(ccc1[N+](=O)[O-])\C=N\N1CC(=O)NC1=O,Nitrofurantoin,1.0
o1c(ccc1\C=N\N1CC(=O)NC1=O)-c1ccc([N+](=O)[O-])cc1,Dantrolene,1.0
o1c2c(cccc2)c(C(=O)c2ccc(O)cc2)c1CC,Benzarone,1.0
o1cccc1C(=O)N1CCN(CC1)c1nc(N)c2cc(OC)c(OC)cc2n1,Prazosin,0.0
o1nc(cc1C)C(=O)NNCc1ccccc1,Isocarboxazid,0.0
o1nc2c(n1)cccc2C1C(C(OC(C)C)=O)=C(NC(C)=C1C(OC)=O)C,Isradipine,0.0
o1ncc2C[C@@]3(C4C(C5CC[C@@](O)(C#C)[C@]5(CC4)C)CCC3=Cc12)C,Danazol,1.0
s1c([N+](=O)[O-])cnc1NC(=O)c1ccccc1OC(=O)C,Nitazoxanide,0.0
s1c(ccc1N(Cc1cc2c(N=C(NC2=O)C)cc1)C)C(=O)NC(CCC(O)=O)C(O)=O,Raltitrexed,1.0
s1c(cnc1NC(=O)C=1N(S(=O)(=O)c2c(cccc2)C=1O)C)C,Meloxicam,1.0
s1c(nnc1NS(=O)(=O)c1ccc(N)cc1)C,Sulfamethizole,1.0
s1c(nnc1S(=O)(=O)N)NC(=O)C,Acetazolamide,1.0
s1c2CC(NCCC)CCc2nc1N,Pramipexole,0.0
s1c2Nc3c(N=C(N4CCN(CC4)C)c2cc1C)cccc3,Olanzapine,1.0
s1c2S(=O)(=O)C(CC(NCC)c2cc1S(=O)(=O)N)C,Dorzolamide ,0.0
s1c2S(=O)(=O)N(CC(NCC)c2cc1S(=O)(=O)N)CCCOC,Brinzolamide,0.0
s1c2c(cc1)/C(/c1c(CC2)cccc1)=C\1/CCN(CC/1)C,Pizotifen,0.0
s1c2c(cc1)\C(\c1c(CC2=O)cccc1)=C\1/CCN(CC/1)C,Ketotifen,0.0
s1c2c(cc1C(N(O)C(=O)N)C)cccc2,Zileuton,1.0
s1c2c(ccc(O)c2)c(C(=O)c2ccc(OCCN3CCCCC3)cc2)c1-c1ccc(O)cc1,Raloxifene,0.0
